[Header]	
System	TOC_TNb Standard	
S/W Version	1.00	
User		
Date/Time	3/10/2025 11:12:46 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Comments	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Rem.	SD Area	CV Area	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	Auto. Dil.	
Unknown	NPOC/TN	tube17	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 3:53:50 AM	1	4	NPOC	7.383	7.300	2.108	2.085	NPOC:2.085mg/L TN:1.080mg/L	NPOC:2.085mg/L TN:1.080mg/L	*******	0.08062	1.10	0.02302	1.10	47	0	50	1.000	
Unknown	NPOC/TN	tube17	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 3:45:22 AM	1	1	TN	11.20	11.21	1.080	1.080	NPOC:2.085mg/L TN:1.080mg/L	NPOC:2.085mg/L TN:1.080mg/L	*******	0.1601	1.43	0.01545	1.43	47	0	50	1.000	
Unknown	NPOC/TN	tube17	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 3:48:06 AM	1	2	TN	10.35	11.21	0.9976	1.080	NPOC:2.085mg/L TN:1.080mg/L	NPOC:2.085mg/L TN:1.080mg/L	*******	0.1601	1.43	0.01545	1.43	47	1	50	1.000	
Unknown	NPOC/TN	tube17	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 3:51:00 AM	1	3	TN	11.37	11.21	1.096	1.080	NPOC:2.085mg/L TN:1.080mg/L	NPOC:2.085mg/L TN:1.080mg/L	*******	0.1601	1.43	0.01545	1.43	47	0	50	1.000	
Unknown	NPOC/TN	tube17	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 3:53:50 AM	1	4	TN	11.05	11.21	1.065	1.080	NPOC:2.085mg/L TN:1.080mg/L	NPOC:2.085mg/L TN:1.080mg/L	*******	0.1601	1.43	0.01545	1.43	47	0	50	1.000	
Unknown	NPOC/TN	tube18	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 4:01:49 AM	1	1	NPOC	7.714	7.798	2.203	2.227	NPOC:2.227mg/L TN:1.049mg/L	NPOC:2.227mg/L TN:1.049mg/L	*******	0.1269	1.63	0.03624	1.63	48	0	50	1.000	
Unknown	NPOC/TN	tube18	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 4:04:44 AM	1	2	NPOC	7.404	7.798	2.114	2.227	NPOC:2.227mg/L TN:1.049mg/L	NPOC:2.227mg/L TN:1.049mg/L	*******	0.1269	1.63	0.03624	1.63	48	1	50	1.000	
Unknown	NPOC/TN	tube18	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 4:07:21 AM	1	3	NPOC	7.944	7.798	2.268	2.227	NPOC:2.227mg/L TN:1.049mg/L	NPOC:2.227mg/L TN:1.049mg/L	*******	0.1269	1.63	0.03624	1.63	48	0	50	1.000	
Unknown	NPOC/TN	tube18	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 4:10:08 AM	1	4	NPOC	7.736	7.798	2.209	2.227	NPOC:2.227mg/L TN:1.049mg/L	NPOC:2.227mg/L TN:1.049mg/L	*******	0.1269	1.63	0.03624	1.63	48	0	50	1.000	
Unknown	NPOC/TN	tube18	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 4:01:49 AM	1	1	TN	11.08	10.89	1.068	1.049	NPOC:2.227mg/L TN:1.049mg/L	NPOC:2.227mg/L TN:1.049mg/L	*******	0.1779	1.63	0.01717	1.64	48	0	50	1.000	
Unknown	NPOC/TN	tube18	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 4:04:44 AM	1	2	TN	10.73	10.89	1.034	1.049	NPOC:2.227mg/L TN:1.049mg/L	NPOC:2.227mg/L TN:1.049mg/L	*******	0.1779	1.63	0.01717	1.64	48	0	50	1.000	
Unknown	NPOC/TN	tube18	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 4:07:21 AM	1	3	TN	10.21	10.89	0.9841	1.049	NPOC:2.227mg/L TN:1.049mg/L	NPOC:2.227mg/L TN:1.049mg/L	*******	0.1779	1.63	0.01717	1.64	48	1	50	1.000	
Unknown	NPOC/TN	tube18	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 4:10:08 AM	1	4	TN	10.85	10.89	1.046	1.049	NPOC:2.227mg/L TN:1.049mg/L	NPOC:2.227mg/L TN:1.049mg/L	*******	0.1779	1.63	0.01717	1.64	48	0	50	1.000	
Unknown	NPOC/TN	blank_filt-2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 4:17:37 AM	1	1	NPOC	2.104	2.149	0.6008	0.6138	NPOC:0.6138mg/L TN:0.02299mg/L	NPOC:0.6138mg/L TN:0.02299mg/L	*******	0.06048	2.81	0.01727	2.81	49	0	50	1.000	
Unknown	NPOC/TN	blank_filt-2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 4:19:44 AM	1	2	NPOC	2.218	2.149	0.6334	0.6138	NPOC:0.6138mg/L TN:0.02299mg/L	NPOC:0.6138mg/L TN:0.02299mg/L	*******	0.06048	2.81	0.01727	2.81	49	0	50	1.000	
Unknown	NPOC/TN	blank_filt-2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 4:21:55 AM	1	3	NPOC	2.126	2.149	0.6071	0.6138	NPOC:0.6138mg/L TN:0.02299mg/L	NPOC:0.6138mg/L TN:0.02299mg/L	*******	0.06048	2.81	0.01727	2.81	49	0	50	1.000	
Unknown	NPOC/TN	blank_filt-2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 4:17:37 AM	1	1	TN	0.1621	0.2532	0.01420	0.02299	NPOC:0.6138mg/L TN:0.02299mg/L	NPOC:0.6138mg/L TN:0.02299mg/L	*******	0.1046	41.31	0.01010	43.92	49	0	50	1.000	
Unknown	NPOC/TN	blank_filt-2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 4:19:44 AM	1	2	TN	0.5000	0.2532	0.04682	0.02299	NPOC:0.6138mg/L TN:0.02299mg/L	NPOC:0.6138mg/L TN:0.02299mg/L	*******	0.1046	41.31	0.01010	43.92	49	1	50	1.000	
Unknown	NPOC/TN	blank_filt-2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 4:21:55 AM	1	3	TN	0.2300	0.2532	0.02075	0.02299	NPOC:0.6138mg/L TN:0.02299mg/L	NPOC:0.6138mg/L TN:0.02299mg/L	*******	0.1046	41.31	0.01010	43.92	49	0	50	1.000	
Unknown	NPOC/TN	blank_filt-2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 4:26:04 AM	1	4	TN	0.000	0.2532	-0.00145	0.02299	NPOC:0.6138mg/L TN:0.02299mg/L	NPOC:0.6138mg/L TN:0.02299mg/L	*******	0.1046	41.31	0.01010	43.92	49	1	50	1.000	
Unknown	NPOC/TN	blank_filt-2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 4:28:07 AM	1	5	TN	0.3674	0.2532	0.03402	0.02299	NPOC:0.6138mg/L TN:0.02299mg/L	NPOC:0.6138mg/L TN:0.02299mg/L	*******	0.1046	41.31	0.01010	43.92	49	0	50	1.000	
Unknown	NPOC/TN	blank_soln-2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 4:35:31 AM	1	1	NPOC	1.226	0.6904	0.3501	0.1972	NPOC:0.1972mg/L TN:0.01591mg/L	NPOC:0.1972mg/L TN:0.01591mg/L	*******	0.00857	1.24	0.00245	1.24	50	1	50	1.000	
Unknown	NPOC/TN	blank_soln-2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 4:37:39 AM	1	2	NPOC	0.7003	0.6904	0.2000	0.1972	NPOC:0.1972mg/L TN:0.01591mg/L	NPOC:0.1972mg/L TN:0.01591mg/L	*******	0.00857	1.24	0.00245	1.24	50	0	50	1.000	
Unknown	NPOC/TN	blank_soln-2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 4:39:47 AM	1	3	NPOC	0.6862	0.6904	0.1960	0.1972	NPOC:0.1972mg/L TN:0.01591mg/L	NPOC:0.1972mg/L TN:0.01591mg/L	*******	0.00857	1.24	0.00245	1.24	50	0	50	1.000	
Unknown	NPOC/TN	blank_soln-2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 4:41:59 AM	1	4	NPOC	0.6848	0.6904	0.1956	0.1972	NPOC:0.1972mg/L TN:0.01591mg/L	NPOC:0.1972mg/L TN:0.01591mg/L	*******	0.00857	1.24	0.00245	1.24	50	0	50	1.000	
Unknown	NPOC/TN	blank_soln-2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 4:35:31 AM	1	1	TN	0.2355	0.1798	0.02128	0.01591	NPOC:0.1972mg/L TN:0.01591mg/L	NPOC:0.1972mg/L TN:0.01591mg/L	*******	0.09000	50.05	0.00869	54.60	50	0	50	1.000	
Unknown	NPOC/TN	blank_soln-2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 4:37:39 AM	1	2	TN	0.000	0.1798	-0.00145	0.01591	NPOC:0.1972mg/L TN:0.01591mg/L	NPOC:0.1972mg/L TN:0.01591mg/L	*******	0.09000	50.05	0.00869	54.60	50	1	50	1.000	
Unknown	NPOC/TN	blank_soln-2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 4:39:47 AM	1	3	TN	0.07600	0.1798	0.00589	0.01591	NPOC:0.1972mg/L TN:0.01591mg/L	NPOC:0.1972mg/L TN:0.01591mg/L	*******	0.09000	50.05	0.00869	54.60	50	0	50	1.000	
Unknown	NPOC/TN	blank_soln-2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 4:41:59 AM	1	4	TN	0.2280	0.1798	0.02056	0.01591	NPOC:0.1972mg/L TN:0.01591mg/L	NPOC:0.1972mg/L TN:0.01591mg/L	*******	0.09000	50.05	0.00869	54.60	50	0	50	1.000	
Unknown	NPOC/TN	Blank4	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 4:49:36 AM	1	1	NPOC	0.3855	0.9552	0.1101	0.2728	NPOC:0.2728mg/L TN:0.00385mg/L	NPOC:0.2728mg/L TN:0.00385mg/L	*******	0.09282	9.72	0.02651	9.72	51	1	50	1.000	
Unknown	NPOC/TN	Blank4	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 4:51:44 AM	1	2	NPOC	0.8943	0.9552	0.2554	0.2728	NPOC:0.2728mg/L TN:0.00385mg/L	NPOC:0.2728mg/L TN:0.00385mg/L	*******	0.09282	9.72	0.02651	9.72	51	0	50	1.000	
Unknown	NPOC/TN	Blank4	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 4:53:57 AM	1	3	NPOC	1.105	0.9552	0.3155	0.2728	NPOC:0.2728mg/L TN:0.00385mg/L	NPOC:0.2728mg/L TN:0.00385mg/L	*******	0.09282	9.72	0.02651	9.72	51	1	50	1.000	
Unknown	NPOC/TN	Blank4	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 4:56:05 AM	1	4	NPOC	1.062	0.9552	0.3033	0.2728	NPOC:0.2728mg/L TN:0.00385mg/L	NPOC:0.2728mg/L TN:0.00385mg/L	*******	0.09282	9.72	0.02651	9.72	51	0	50	1.000	
Unknown	NPOC/TN	Blank4	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 4:58:13 AM	1	5	NPOC	0.9092	0.9552	0.2596	0.2728	NPOC:0.2728mg/L TN:0.00385mg/L	NPOC:0.2728mg/L TN:0.00385mg/L	*******	0.09282	9.72	0.02651	9.72	51	0	50	1.000	
Unknown	NPOC/TN	Blank4	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 4:49:36 AM	1	1	TN	0.000	0.05487	-0.00145	0.00385	NPOC:0.2728mg/L TN:0.00385mg/L	NPOC:0.2728mg/L TN:0.00385mg/L	*******	0.07716	140.64	0.00745	193.56	51	0	50	1.000	
Unknown	NPOC/TN	Blank4	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 4:51:44 AM	1	2	TN	0.02150	0.05487	0.00063	0.00385	NPOC:0.2728mg/L TN:0.00385mg/L	NPOC:0.2728mg/L TN:0.00385mg/L	*******	0.07716	140.64	0.00745	193.56	51	0	50	1.000	
Unknown	NPOC/TN	Blank4	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 4:53:57 AM	1	3	TN	0.1431	0.05487	0.01237	0.00385	NPOC:0.2728mg/L TN:0.00385mg/L	NPOC:0.2728mg/L TN:0.00385mg/L	*******	0.07716	140.64	0.00745	193.56	51	0	50	1.000	
Unknown	NPOC/TN	CKSTD4_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 5:06:20 AM	1	1	NPOC	4.136	4.122	1.181	1.177	NPOC:1.177mg/L TN:0.9515mg/L	NPOC:1.177mg/L TN:0.9515mg/L	*******	0.07948	1.93	0.02269	1.93	52	0	50	1.000	
Unknown	NPOC/TN	CKSTD4_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 5:08:55 AM	1	2	NPOC	4.036	4.122	1.153	1.177	NPOC:1.177mg/L TN:0.9515mg/L	NPOC:1.177mg/L TN:0.9515mg/L	*******	0.07948	1.93	0.02269	1.93	52	0	50	1.000	
Unknown	NPOC/TN	CKSTD4_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 5:11:44 AM	1	3	NPOC	4.193	4.122	1.197	1.177	NPOC:1.177mg/L TN:0.9515mg/L	NPOC:1.177mg/L TN:0.9515mg/L	*******	0.07948	1.93	0.02269	1.93	52	0	50	1.000	
Unknown	NPOC/TN	CKSTD4_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 5:06:20 AM	1	1	TN	9.775	9.872	0.9421	0.9515	NPOC:1.177mg/L TN:0.9515mg/L	NPOC:1.177mg/L TN:0.9515mg/L	*******	0.2633	2.67	0.02541	2.67	52	0	50	1.000	
Unknown	NPOC/TN	CKSTD4_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 5:08:55 AM	1	2	TN	9.671	9.872	0.9321	0.9515	NPOC:1.177mg/L TN:0.9515mg/L	NPOC:1.177mg/L TN:0.9515mg/L	*******	0.2633	2.67	0.02541	2.67	52	0	50	1.000	
Unknown	NPOC/TN	CKSTD4_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 5:11:44 AM	1	3	TN	10.17	9.872	0.9802	0.9515	NPOC:1.177mg/L TN:0.9515mg/L	NPOC:1.177mg/L TN:0.9515mg/L	*******	0.2633	2.67	0.02541	2.67	52	0	50	1.000	
Unknown	NPOC/TN	CKSTD4_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 5:15:53 AM	1	4	TN	0.000	9.872	-0.00145	0.9515	NPOC:1.177mg/L TN:0.9515mg/L	NPOC:1.177mg/L TN:0.9515mg/L	*******	0.2633	2.67	0.02541	2.67	52	1	50	1.000	
Unknown	NPOC/TN	CKSTD4_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 5:17:56 AM	1	5	TN	0.1428	9.872	0.01234	0.9515	NPOC:1.177mg/L TN:0.9515mg/L	NPOC:1.177mg/L TN:0.9515mg/L	*******	0.2633	2.67	0.02541	2.67	52	1	50	1.000	
Unknown	NPOC/TN	tube19	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 5:26:12 AM	1	1	NPOC	10.06	9.857	2.873	2.815	NPOC:2.815mg/L TN:0.7605mg/L	NPOC:2.815mg/L TN:0.7605mg/L	*******	0.1768	1.79	0.05048	1.79	53	0	50	1.000	
Unknown	NPOC/TN	tube19	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 5:29:18 AM	1	2	NPOC	9.774	9.857	2.791	2.815	NPOC:2.815mg/L TN:0.7605mg/L	NPOC:2.815mg/L TN:0.7605mg/L	*******	0.1768	1.79	0.05048	1.79	53	0	50	1.000	
Unknown	NPOC/TN	tube19	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 5:32:00 AM	1	3	NPOC	9.737	9.857	2.780	2.815	NPOC:2.815mg/L TN:0.7605mg/L	NPOC:2.815mg/L TN:0.7605mg/L	*******	0.1768	1.79	0.05048	1.79	53	0	50	1.000	
Unknown	NPOC/TN	tube19	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 5:26:12 AM	1	1	TN	7.620	7.893	0.7341	0.7605	NPOC:2.815mg/L TN:0.7605mg/L	NPOC:2.815mg/L TN:0.7605mg/L	*******	0.2654	3.36	0.02562	3.37	53	0	50	1.000	
Unknown	NPOC/TN	tube19	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 5:29:18 AM	1	2	TN	7.910	7.893	0.7621	0.7605	NPOC:2.815mg/L TN:0.7605mg/L	NPOC:2.815mg/L TN:0.7605mg/L	*******	0.2654	3.36	0.02562	3.37	53	0	50	1.000	
Unknown	NPOC/TN	tube19	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 5:32:00 AM	1	3	TN	8.150	7.893	0.7853	0.7605	NPOC:2.815mg/L TN:0.7605mg/L	NPOC:2.815mg/L TN:0.7605mg/L	*******	0.2654	3.36	0.02562	3.37	53	0	50	1.000	
Unknown	NPOC/TN	tube19	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 5:36:39 AM	1	4	TN	0.1084	7.893	0.00902	0.7605	NPOC:2.815mg/L TN:0.7605mg/L	NPOC:2.815mg/L TN:0.7605mg/L	*******	0.2654	3.36	0.02562	3.37	53	1	50	1.000	
Unknown	NPOC/TN	tube19	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 5:38:43 AM	1	5	TN	0.04080	7.893	0.00249	0.7605	NPOC:2.815mg/L TN:0.7605mg/L	NPOC:2.815mg/L TN:0.7605mg/L	*******	0.2654	3.36	0.02562	3.37	53	1	50	1.000	
Unknown	NPOC/TN	tube20	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 5:47:00 AM	1	1	NPOC	10.00	9.133	2.856	2.608	NPOC:2.608mg/L TN:0.7492mg/L	NPOC:2.608mg/L TN:0.7492mg/L	*******	0.1319	1.44	0.03766	1.44	54	1	50	1.000	
Unknown	NPOC/TN	tube20	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 5:49:41 AM	1	2	NPOC	9.007	9.133	2.572	2.608	NPOC:2.608mg/L TN:0.7492mg/L	NPOC:2.608mg/L TN:0.7492mg/L	*******	0.1319	1.44	0.03766	1.44	54	0	50	1.000	
Unknown	NPOC/TN	tube20	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 5:52:21 AM	1	3	NPOC	9.270	9.133	2.647	2.608	NPOC:2.608mg/L TN:0.7492mg/L	NPOC:2.608mg/L TN:0.7492mg/L	*******	0.1319	1.44	0.03766	1.44	54	0	50	1.000	
Unknown	NPOC/TN	tube20	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 5:55:07 AM	1	4	NPOC	9.438	9.133	2.695	2.608	NPOC:2.608mg/L TN:0.7492mg/L	NPOC:2.608mg/L TN:0.7492mg/L	*******	0.1319	1.44	0.03766	1.44	54	1	50	1.000	
Unknown	NPOC/TN	tube20	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/8/2025 5:58:11 AM	1	5	NPOC	9.121	9.133	2.605	2.608	NPOC:2.608mg/L TN:0.7492mg/L	NPOC:2.608mg/L TN:0.7492mg/L	*******	0.1319	1.44	0.03766	1.44	54	0	50	1.000	
Unknown	NPOC/TN	tube20	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/8/2025 5:47:00 AM	1	1	TN	6.980	7.777	0.6723	0.7492	NPOC:2.608mg/L TN:0.7492mg/L	NPOC:2.608mg/L TN:0.7492mg/L	*******	0.06110	0.79	0.00590	0.79	54	1	50	1.000	
